Year,Year-Month,Year-Quarter,Township,State/Region,Township pcode,Channel,Indicator Name,Program,Total
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyay,Bago (West),MMR008001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Thegon,Bago (West),MMR008005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bhamo,Kachin,MMR001010,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myitkyina,Kachin,MMR001001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawkareik,Kayin,MMR003006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Chauk,Magway,MMR009003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Minbu,Magway,MMR009007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Minbu,Magway,MMR009007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Minbu,Magway,MMR009007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Yenangyaung,Magway,MMR009002,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Yenangyaung,Magway,MMR009002,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Yenangyaung,Magway,MMR009002,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Yenangyaung,Magway,MMR009002,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kyaukpadaung,Mandalay,MMR010020,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Meiktila,Mandalay,MMR010028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myingyan,Mandalay,MMR010017,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myingyan,Mandalay,MMR010017,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myingyan,Mandalay,MMR010017,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myingyan,Mandalay,MMR010017,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myingyan,Mandalay,MMR010017,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myingyan,Mandalay,MMR010017,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Natogyi,Mandalay,MMR010019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Natogyi,Mandalay,MMR010019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Natogyi,Mandalay,MMR010019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Natogyi,Mandalay,MMR010019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Natogyi,Mandalay,MMR010019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyawbwe,Mandalay,MMR010024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyawbwe,Mandalay,MMR010024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyawbwe,Mandalay,MMR010024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyawbwe,Mandalay,MMR010024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyawbwe,Mandalay,MMR010024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyawbwe,Mandalay,MMR010024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Amarapura,Mandalay,MMR010006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Amarapura,Mandalay,MMR010006,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Chanmyathazi,Mandalay,MMR010004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Myittha,Mandalay,MMR010015,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Natogyi,Mandalay,MMR010019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Pyigyitagon,Mandalay,MMR010005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Singu,Mandalay,MMR010010,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Singu,Mandalay,MMR010010,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Singu,Mandalay,MMR010010,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Singu,Mandalay,MMR010010,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Tatkon,Nay Pyi Taw,MMR018003,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,4
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,4
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kale,Sagaing,MMR005027,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kanbalu,Sagaing,MMR005007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kanbalu,Sagaing,MMR005007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kanbalu,Sagaing,MMR005007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kanbalu,Sagaing,MMR005007,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Monywa,Sagaing,MMR005012,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Monywa,Sagaing,MMR005012,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Monywa,Sagaing,MMR005012,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Monywa,Sagaing,MMR005012,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Sagaing,Sagaing,MMR005001,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawlin,Sagaing,MMR005024,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Shwebo,Sagaing,MMR005004,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Bahan,Yangon,MMR013044,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Kawhmu,Yangon,MMR013028,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Taikkyi,Yangon,MMR013005,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (North),Yangon,MMR013019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (North),Yangon,MMR013019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (North),Yangon,MMR013019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (North),Yangon,MMR013019,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Dagon Myothit (North),Yangon,MMR013019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (North),Yangon,MMR013019,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,2
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,3
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
2023,2023-02,2023-Q1,Dagon Myothit (Seikkan),Yangon,MMR013021,SQH,TB cases screened,TB,1
