Year,Year-Month,Year-Quarter,State/Region,Township,Township pcode,Channel,Indicator Name,Total,Program
2022,2022-06,2022-Q2,Bago (East),Oktwin,MMR007013,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Oktwin,MMR007013,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Nyaunglebin,MMR007005,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Nyaunglebin,MMR007005,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Nyaunglebin,MMR007005,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Kyauktaga,MMR007006,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Htantabin,MMR007014,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Daik-U,MMR007007,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Zalun,MMR017009,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Yegyi,MMR017006,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Yegyi,MMR017006,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Wakema,MMR017017,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Wakema,MMR017017,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pyapon,MMR017023,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pantanaw,MMR017020,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Myaungmya,MMR017014,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Labutta,MMR017016,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Labutta,MMR017016,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Kyangin,MMR017012,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Kangyidaunt,MMR017002,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Ingapu,MMR017013,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Pf,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mongmit,MMR015017,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mongmit,MMR015017,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mongmit,MMR015017,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tamu,MMR005030,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tamu,MMR005030,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Pf,3,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Pf,2,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kalewa,MMR005028,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kalewa,MMR005028,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Pf,2,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mon,Ye,MMR011006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mon,Ye,MMR011006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mon,Ye,MMR011006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Singu,MMR010010,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Singu,MMR010010,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Madaya,MMR010009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Madaya,MMR010009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Madaya,MMR010009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,10,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Pf,1,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Pf,1,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Chin,Tonzang,MMR004005,PO,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,3,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Pf,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Myeik,MMR006005,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Myeik,MMR006005,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Myeik,MMR006005,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,3,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,21,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Pf,1,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mingin,MMR005029,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mingin,MMR005029,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mingin,MMR005029,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kyunhla,MMR005008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kyunhla,MMR005008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kyunhla,MMR005008,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,1,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Pf,3,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,3,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,1,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Pf,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thingangyun,MMR013009,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thingangyun,MMR013009,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thanlyin,MMR013023,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thanlyin,MMR013023,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Taikkyi,MMR013005,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Taikkyi,MMR013005,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Taikkyi,MMR013005,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,South Okkalapa,MMR013011,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,South Okkalapa,MMR013011,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,South Okkalapa,MMR013011,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Shwepyithar,MMR013007,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Shwepyithar,MMR013007,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,North Okkalapa,MMR013012,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,North Okkalapa,MMR013012,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,North Okkalapa,MMR013012,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Mingaladon,MMR013002,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Mingaladon,MMR013002,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Insein,MMR013001,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Insein,MMR013001,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlegu,MMR013004,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlaingtharya,MMR013008,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlaingtharya,MMR013008,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlaingtharya,MMR013008,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (South),MMR013018,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (South),MMR013018,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (South),MMR013018,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (Seikkan),MMR013021,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (North),MMR013019,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (North),MMR013019,SQH,Pf,2,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Palaw,MMR006007,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Palaw,MMR006007,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Palaw,MMR006007,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Palaw,MMR006007,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Myeik,MMR006005,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Myeik,MMR006005,SQH,Pf,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Myeik,MMR006005,SQH,Pf,0,Malaria
